id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,3.75157,0.434623,0,0,0,0.709996,0.704205,
1,3.7323,1.61089,2.86102e-06,0,0,-0.999986,0.00537651,
2,2.9856,1.62217,-2.38419e-07,-1.56224e-08,-1.13691e-07,0.712663,-0.701506,
3,2.15749,1.64063,-4.76837e-06,0,0,0.712249,0.701927,
4,2.12641,3.70764,-9.53674e-07,0,0,0.999918,0.0128059,
5,1.15098,3.71297,-1.43051e-06,0,0,-0.711044,0.703147,
6,1.14873,3.16209,-3.09944e-06,6.36911e-08,-6.29016e-08,-0.999997,0.00233397,
7,1.1628,0.497907,1.43051e-06,-6.31235e-09,-3.66365e-10,0.99997,0.00769051,
8,0.394226,0.434333,0,0,0,0.999998,0.00180991,
